User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
14351379,male,22,163,65,9,92,40,29
19121162,male,59,178,83,5,90,39.2,25
18873584,male,51,179,85,13,102,39.7,85
11262140,female,56,171,69,25,107,40.7,165
17906769,female,62,168,67,14,95,40,76
13452052,female,74,173,68,10,91,39.9,52
11570653,male,39,175,77,20,95,40.6,94
12179594,female,30,176,71,4,82,38.6,14
16099323,male,64,197,104,27,105,41.3,216
11140887,female,39,169,67,27,104,41.1,162
17496393,female,44,169,67,20,101,40.5,116
18522331,male,24,193,89,27,108,40.7,167
14183421,male,36,176,75,20,103,40.3,114
13786166,male,64,175,79,8,76,39.5,25
17305942,male,78,195,97,25,103,40.5,205
16734318,female,52,156,58,4,89,39.1,19
16422659,female,43,173,67,11,95,39.7,56
16568926,male,36,181,79,5,87,39.4,17
19872182,female,74,148,50,24,102,40.9,160
11660033,male,55,182,83,22,100,40.7,140
12726617,female,32,167,63,9,99,39.7,49
18764570,female,45,163,61,5,83,39.1,20
13908281,male,72,182,81,26,101,40.8,189
10290416,male,23,188,87,22,105,40.8,124
18430323,male,47,182,89,30,113,41.1,242
10748741,male,28,196,90,17,100,40.3,88
14964611,male,20,199,92,7,92,39.9,26
17217533,female,46,164,60,8,87,39.5,35
17364084,female,20,162,58,4,76,39.2,11
16033711,female,58,168,62,9,90,39.9,44
15413243,female,73,185,88,14,87,39.9,63
18181716,male,59,177,83,19,104,41,136
10146798,male,20,197,93,11,97,39.8,49
11448670,male,54,179,75,30,108,40.7,220
18523193,female,49,165,68,3,82,38.8,11
10370812,male,45,191,99,14,96,40,79
19404990,female,46,174,73,12,93,39.7,59
18510945,female,21,151,49,14,101,40.3,79
15935038,female,48,183,71,26,104,40.6,159
15563989,male,32,176,83,10,99,39.7,51
10328460,female,40,159,65,8,78,39.6,26
19069247,male,41,177,79,7,82,39.3,20
18541041,female,34,180,79,16,92,40.1,72
13055947,female,29,173,66,19,92,40.4,87
15409034,female,43,145,55,3,83,38.4,12
16844267,female,28,163,59,28,101,40.7,157
16508917,female,42,157,55,27,113,40.9,194
13256132,male,74,184,85,28,101,41.1,209
12488225,female,64,166,68,25,109,40.8,174
12985841,female,41,170,68,16,101,40.2,91
13833705,female,70,161,63,10,87,39.6,48
12004791,female,38,163,66,11,98,39.9,59
13599276,male,72,204,112,24,107,40.6,213
17883082,female,27,166,66,28,109,40.7,178
15091212,male,62,186,91,27,104,40.2,202
16250970,female,23,169,62,15,87,40.1,60
17118645,female,65,160,60,25,112,40.6,186
18777622,female,29,156,51,12,95,39.6,61
11790318,male,23,189,87,23,110,40,147
11852308,female,69,154,59,18,86,40.6,85
14321577,female,41,165,62,26,113,40.8,184
11585623,male,67,188,98,15,89,40.2,84
11731755,male,37,178,81,28,112,40.8,203
19554783,female,37,187,84,11,99,39.9,57
13918575,female,25,164,63,21,101,40.7,115
13407549,female,36,172,74,13,106,40.1,79
18076802,male,74,204,112,14,94,40,98
11965755,male,44,170,79,7,82,39.4,21
16615240,female,28,165,66,21,111,40.7,138
17759496,female,34,171,62,25,112,40.7,171
14636181,male,77,179,83,16,94,40.1,104
18676819,female,44,173,75,27,115,40.7,193
18208490,female,66,153,55,26,111,40.7,192
16466204,female,31,158,60,10,101,39.5,56
19079605,male,70,195,102,15,93,40.1,96
15585440,male,42,190,95,26,104,41.1,171
16207363,male,38,168,72,5,82,39.1,13
18254110,male,44,191,88,2,80,37.9,6
13599191,male,58,177,84,11,88,40,52
10098080,male,25,175,78,28,108,40.9,168
12761816,female,37,156,53,2,84,38,8
13603925,female,50,177,75,16,96,40.4,84
17060755,female,40,154,56,20,103,40.2,121
10794997,female,76,170,71,28,116,40.4,221
19801362,female,29,153,50,3,82,38.1,11
18314939,female,48,156,59,19,109,40.4,129
16457287,female,44,164,63,24,105,40.7,150
12283845,male,43,171,76,14,95,40.2,68
10309034,female,72,163,68,9,89,39.8,45
13850992,male,42,195,96,7,90,39.3,32
15101589,male,49,189,96,3,86,39,13
15232671,female,54,153,53,25,106,40.8,167
17550893,female,48,182,80,10,92,40,47
10437907,female,58,159,61,25,111,41.1,179
12033861,female,46,171,64,3,94,38.5,15
11224313,female,43,151,52,18,103,40.6,111
14708432,female,31,173,75,2,77,38.7,6
10021419,female,63,159,62,29,104,40.4,189
19032972,male,54,176,77,18,100,40.6,111
16770240,female,45,179,72,16,89,40.4,71
10258535,male,59,173,79,27,107,40.4,203
15926885,female,62,167,63,20,107,40.6,136
15656843,female,31,147,48,17,91,40.5,81
13794336,female,64,175,68,3,87,38.6,14
12158105,male,76,170,81,5,82,38.9,23
10047325,male,21,206,114,17,103,40.3,99
11372824,female,23,173,72,28,110,40.9,176
16236160,male,42,184,83,30,110,41.1,217
15057307,female,21,178,71,7,89,39.8,28
19827818,male,65,193,96,16,87,40.4,83
18368131,female,41,164,60,11,91,39.8,52
18972977,female,29,179,78,3,84,38.5,11
12058874,female,33,154,54,1,78,37.7,3
16149003,male,32,188,86,24,101,40.7,131
14643198,male,51,181,82,10,95,39.5,54
11452958,male,32,177,79,23,101,40.8,122
16130391,male,38,191,87,3,82,38.7,9
14015894,male,31,188,91,17,98,40.3,86
19721488,female,23,143,49,10,90,40.1,45
12892291,male,37,177,84,11,96,40,54
18764725,female,42,157,56,18,95,40.5,95
13581842,male,37,194,91,4,84,38.7,13
12610228,female,32,180,71,1,77,37.7,3
12604799,male,66,179,84,6,87,39.4,30
12713127,female,47,172,75,10,82,39.8,37
12260959,male,39,185,87,26,110,40.9,187
13706384,female,27,151,49,19,101,40.2,109
18513891,male,21,180,75,27,109,40.9,159
10523769,female,34,166,63,20,99,40.5,109
14988285,male,51,200,96,25,114,40.9,214
16204129,male,31,192,94,26,106,40.9,165
10941668,female,64,151,56,20,97,40.4,117
11127351,female,36,158,60,11,91,39.7,51
14330210,male,22,180,79,13,87,40.1,35
14776860,male,20,205,100,7,95,39.8,30
17394397,female,37,163,59,8,92,39.7,38
12451895,male,76,185,94,15,85,40.1,80
12363121,male,76,189,86,28,105,40.7,229
19870290,male,22,184,88,24,104,40.2,131
15530612,female,60,161,62,17,93,40.5,90
16730124,male,70,203,107,3,83,38.6,15
12555186,male,33,172,75,13,95,39.7,57
18903942,female,44,161,57,25,111,40.9,175
18347348,male,63,190,94,21,95,40.7,131
12379399,female,67,161,60,12,86,40.4,56
19207712,female,39,171,67,19,105,40.5,116
15962526,female,57,170,75,28,113,40.7,201
12421249,male,60,199,107,26,112,40.6,232
12569440,male,47,175,81,20,99,40.3,115
17343923,female,24,148,48,8,90,39.2,36
11673638,female,41,143,48,2,74,37.9,6
11124027,male,23,188,92,6,89,39.2,20
16969674,male,20,182,90,20,100,40.6,96
13536322,female,35,143,44,16,95,40.1,85
11262413,male,69,190,96,4,93,38.8,25
14984460,female,29,161,58,2,77,38.1,6
13670450,male,48,170,75,3,90,38.7,13
13034064,male,66,185,90,13,82,40.1,56
12614762,male,35,185,92,8,92,39.5,35
13845948,female,32,157,53,10,92,40,48
18234303,male,50,180,88,14,88,40.2,62
17575045,male,66,182,86,9,91,39.5,50
13732076,female,47,169,59,29,102,41.1,175
10266885,male,47,193,99,20,99,40.6,123
13514966,female,20,143,47,3,79,38.4,10
17175063,male,21,188,94,14,93,40.3,55
12428348,female,44,173,74,30,109,41.3,196
12165121,male,24,190,93,28,109,40.8,180
15707270,female,34,152,47,3,79,38.2,11
15369798,female,52,154,56,21,105,40.3,136
16798826,male,23,174,70,25,102,40.9,121
17281627,female,41,159,57,17,101,40.3,100
10079137,male,21,199,95,13,90,39.9,45
13547675,female,23,156,56,18,93,40.6,85
15438943,male,22,195,91,6,81,39.4,12
14598018,male,39,194,94,1,84,37.8,3
16154164,male,22,198,97,1,79,37.5,2
18834201,female,75,178,77,14,92,40.3,73
15600880,male,46,185,94,9,87,40.1,38
12207896,male,22,177,78,25,102,40.7,124
10334826,male,35,170,76,11,95,39.8,49
12936975,female,37,167,61,10,89,39.9,45
17712242,male,20,194,90,15,91,40.3,52
19298349,female,51,171,72,30,108,41.1,197
15600012,male,73,186,92,26,115,40.8,252
14104791,male,28,182,76,13,91,40.1,46
10682662,female,52,168,68,18,95,40.6,95
19025413,male,79,194,101,17,105,40.2,147
13043596,female,28,163,58,7,82,39.5,25
15536214,male,21,176,75,17,88,40,46
12901576,male,39,182,79,10,93,40.1,44
13911802,male,22,176,79,9,90,39.6,29
17768260,female,23,148,47,8,87,39.5,33
19275798,male,32,172,76,19,90,40.5,68
18459426,male,63,181,83,11,95,39.6,66
11158097,male,44,185,92,17,105,40.3,115
14181557,male,49,183,89,25,111,40.8,196
14561375,male,50,193,94,11,83,39.7,42
13289098,female,38,167,67,6,84,39.3,23
18947699,male,63,185,82,6,83,39.1,25
17990752,male,37,190,92,25,119,41,214
18030469,male,42,190,98,24,107,40.7,171
13392008,male,24,180,84,21,98,40.6,96
10338906,female,58,158,57,12,89,40,59
17926631,male,25,204,107,21,98,40.2,108
11951459,male,76,185,92,7,93,39.6,46
16014802,male,20,183,83,25,104,41,132
14089331,female,29,150,60,20,98,40.7,106
10628644,male,78,187,95,26,110,40.7,240
16674329,female,47,157,56,24,102,40.7,146
15910542,female,43,162,59,9,90,39.7,42
14680888,male,57,204,113,6,75,39.2,20
16645876,female,67,170,66,26,108,40.8,181
13585639,male,36,200,100,7,85,39.5,25
11332743,female,26,162,59,11,82,39.9,39
15699085,female,27,158,57,22,101,40.4,124
19385622,male,70,189,87,16,94,40.5,100
13602648,female,51,168,62,13,95,40,69
11093186,female,72,162,61,13,94,40,73
13396128,male,60,196,96,12,97,39.9,77
17471625,male,38,171,72,30,111,40.9,209
15825766,male,65,192,91,23,108,40.7,189
13918753,female,43,183,75,21,99,40.9,114
19987966,female,20,163,61,2,86,38.4,8
11454330,female,36,168,69,13,101,39.9,73
16138522,male,56,188,93,5,82,39.2,20
18536286,female,25,174,72,9,93,39.6,41
15648602,male,23,197,101,19,97,40.6,90
10082523,male,74,205,112,6,83,39,32
14477337,female,26,154,56,5,85,39.4,20
14575693,male,32,187,90,12,89,40.2,45
10705266,male,56,158,64,27,109,40.6,198
19923669,male,20,192,86,1,81,38.1,2
18681675,male,77,176,85,24,101,40.7,183
16662078,male,66,178,82,27,105,41.1,206
13095014,female,64,182,83,25,105,40.9,158
17050124,female,45,165,63,9,93,39.8,45
11443141,male,27,175,74,13,102,40.1,66
19533813,male,35,183,86,14,105,40.1,87
13255858,female,46,166,60,15,104,40.1,93
13798638,male,23,193,89,22,105,40.5,125
10806545,female,21,161,57,23,95,40.8,112
12682880,male,66,189,88,8,85,39.8,38
13428591,female,63,169,68,29,108,40.6,199
11990486,female,48,176,72,11,87,40,47
19649429,male,55,170,80,2,79,38.2,6
18299021,female,46,166,59,23,100,40.8,134
10808035,female,61,159,62,4,85,38.5,18
10836299,male,76,195,93,23,96,40.5,161
15134030,male,20,196,102,2,81,38,4
10244000,male,25,158,58,11,79,39.7,13
17087329,male,21,196,98,22,100,40.8,111
19204077,male,70,177,82,16,93,40.2,96
17958752,female,31,165,62,7,85,39.3,27
12162135,male,20,191,94,9,92,40,33
17908106,female,29,178,78,24,94,40.4,111
15537129,male,27,201,104,10,90,39.6,40
19387480,male,24,191,89,3,73,38.5,3
17111647,female,27,163,60,17,92,40.5,78
15533272,female,22,156,58,16,102,40.4,90
11627770,male,77,194,90,24,103,40.7,192
14830607,female,59,168,62,24,93,40.6,126
15467028,male,61,169,75,24,106,41.1,177
16888296,male,49,189,94,28,97,40.9,164
14398784,male,51,181,84,3,75,38.5,7
16158031,female,26,146,46,16,99,40.4,89
18998713,male,66,176,81,8,89,39.9,41
18898139,female,52,159,60,8,92,39.6,40
11004522,male,43,183,82,21,98,40.7,115
10906561,male,51,175,81,6,83,39.3,21
14767729,female,48,148,45,23,104,40.7,149
15538614,male,50,169,74,30,113,40.8,236
16473704,male,28,185,80,12,91,40.2,44
11503477,male,75,168,65,10,84,39.6,45
13987851,female,33,176,72,13,91,40.4,58
14212432,male,35,179,77,25,105,40.6,150
10008486,female,53,157,65,10,97,39.9,55
14806334,male,73,190,95,10,97,39.4,70
18982255,male,34,182,88,13,106,40.2,83
17235610,male,53,194,94,11,94,40,61
16630259,female,64,153,54,16,95,40.1,91
19629377,female,49,159,59,12,100,40.4,70
19884925,female,21,159,58,9,84,39.6,33
19155103,male,32,177,75,8,101,39.2,42
19044155,male,31,204,101,8,95,39.6,39
16195919,male,40,193,95,22,105,40.6,146
19567045,male,24,180,78,22,101,40.5,108
16352081,male,56,170,78,15,99,40.1,92
16686123,female,60,155,56,25,110,40.8,179
10067056,male,26,177,80,13,95,39.9,54
13081421,male,70,174,81,27,102,40.9,198
17809213,male,45,179,78,10,90,39.8,43
14087972,male,24,184,83,11,93,40,42
19742206,male,52,161,69,11,84,40.1,38
10073254,female,41,159,60,18,97,40.8,97
11577645,male,49,202,104,18,101,40.7,120
18864874,female,26,147,52,8,89,39.8,35
16633904,female,23,166,62,14,99,40.6,74
11030463,male,22,195,89,15,93,40.2,58
18728588,male,22,191,94,25,118,40.8,193
15531323,male,68,187,81,9,87,39.6,45
18737600,female,21,153,55,17,89,40.3,72
17371262,male,38,195,97,10,89,39.8,42
17095920,female,76,169,68,23,92,40.3,123
13278328,male,27,184,79,21,99,40.6,100
17119003,male,20,176,75,6,83,39.1,12
11948316,female,22,156,50,28,104,40.8,166
13421333,male,70,189,87,12,88,40.3,64
18384725,male,68,190,89,4,86,38.8,20
16037729,male,21,188,94,21,105,40.3,120
12459186,male,69,176,76,18,104,40.3,135
13137424,female,32,172,63,14,91,40.3,64
12659593,female,32,164,65,14,85,40.2,54
16678183,female,24,169,68,22,105,40.5,128
14943892,female,20,160,58,15,90,40.3,65
10743743,female,63,164,63,28,102,40.9,176
16752033,female,59,165,64,26,101,40.7,158
18797618,female,65,176,75,28,111,40.6,199
18532676,male,27,179,72,22,104,41,118
10969295,male,25,182,77,20,102,40.2,102
18428881,female,42,178,75,30,110,40.8,198
13404165,female,60,165,60,3,88,38.9,14
16555618,male,37,192,89,17,105,40.3,108
15377249,male,46,185,88,28,112,40.7,219
16541767,female,71,155,56,10,90,39.8,52
14275917,male,39,196,98,6,88,39.2,25
12360682,female,54,175,71,11,88,39.7,50
19521822,male,33,193,95,18,91,40.7,76
12838170,male,27,207,100,8,88,39.7,28
13335840,female,45,150,52,8,85,39.5,34
16647725,female,37,151,50,18,98,40.3,100
16555628,female,42,167,62,11,77,39.7,36
11437286,female,54,186,78,27,105,40.8,168
13602633,male,59,183,88,22,101,40.8,150
13153010,female,68,174,74,22,109,40.9,153
17551114,male,22,189,86,14,105,40,78
17516466,female,30,159,60,15,99,40.5,81
15761114,female,41,171,69,15,95,40.5,76
16923223,male,24,174,75,20,99,40.3,91
11724159,male,40,173,79,15,100,40.2,83
11972182,male,29,176,73,3,80,38.8,6
11062259,female,60,193,84,14,93,40.1,70
19364544,male,56,179,87,20,107,40.4,151
10717758,male,74,188,93,5,85,39.2,26
16613234,male,22,170,75,29,116,40.7,203
10873097,female,56,174,69,5,85,39.1,21
15322937,female,27,182,82,19,100,40.3,98
11501751,male,39,187,87,24,104,41,151
17122324,female,31,170,67,22,108,40.6,139
19089076,male,44,198,100,12,98,39.9,71
10001607,female,34,178,79,19,96,40.6,93
11604006,female,37,178,73,24,107,40.2,149
12996318,female,59,178,74,7,89,39.8,33
14007126,male,31,171,74,12,94,39.6,49
13361025,female,24,178,78,2,93,38.2,9
11341405,female,46,170,73,20,105,40.7,123
19419327,male,29,174,73,16,96,40.5,69
15669405,female,28,153,49,23,108,40.5,149
10519895,male,30,179,74,13,94,39.8,53
11027975,female,42,182,84,6,86,39.3,23
19911268,male,45,195,99,2,83,37.9,7
14736314,female,48,159,61,18,102,40.4,109
11725155,male,66,189,91,5,81,39.1,21
17827162,male,67,183,81,29,114,41.2,261
10679437,female,21,156,56,1,86,37.4,4
18521710,female,28,154,59,14,92,40.5,65
11769882,female,43,164,67,15,95,40.1,77
14551181,female,55,155,54,5,81,39,20
17543383,male,54,166,67,2,76,38.6,5
11705722,female,21,169,69,3,82,38.7,10
18800165,female,20,157,49,25,106,40.6,153
12862953,male,65,172,74,9,92,40,49
11674347,male,67,189,93,8,77,39.2,29
16734953,female,44,177,78,26,105,41.2,157
12959543,female,29,160,62,19,98,40.6,100
12776633,male,53,188,91,12,90,40.1,59
18176641,female,27,165,59,20,96,40.3,101
10039189,female,53,166,54,17,101,40.2,104
18459589,male,33,174,77,9,78,39.7,17
10758248,male,47,192,94,24,105,40.4,167
12450071,female,34,169,67,18,102,40.5,103
10235459,male,22,183,84,1,76,37.8,1
11655772,male,56,200,100,9,92,39.9,50
10301101,female,24,176,70,21,97,40.3,104
11182417,female,66,176,74,27,116,40.8,207
18581701,male,21,181,79,11,88,39.9,31
10812157,male,60,182,79,8,82,39.6,30
17432080,male,79,170,75,18,95,40.6,119
18580532,male,35,174,73,30,114,40.9,219
17544071,female,23,161,59,20,106,40.4,121
17573893,female,28,159,60,12,91,39.9,54
13815980,female,67,146,53,13,90,40.3,68
14214214,male,29,176,79,4,82,39.1,9
14033072,male,36,181,82,25,108,41,166
16406005,male,66,181,86,18,100,40.4,125
19652812,male,25,187,79,4,85,38.9,10
13461897,female,39,166,63,26,104,40.8,158
12378529,female,48,175,75,11,92,40,53
15116499,female,32,154,54,16,94,40.5,80
12362756,male,61,200,99,9,78,39.7,33
11456581,female,29,158,52,24,110,40.5,160
18829993,male,22,185,85,24,107,40.4,141
16974475,male,78,172,80,3,86,38.8,16
16723220,female,26,161,57,3,92,38.3,14
19260401,female,38,157,57,5,83,39.3,19
18741659,male,61,194,91,19,108,40.1,152
17404107,male,38,164,67,11,83,39.6,29
16283239,male,47,192,101,18,99,40.6,112
19072496,female,76,142,49,23,99,40.5,147
18345783,male,34,178,81,9,95,39.7,41
18535673,female,23,169,67,21,94,40.4,98
11014189,male,58,194,90,16,97,40.3,99
10735159,female,46,160,61,25,101,40.6,147
13749090,male,51,181,87,10,85,39.7,40
10227445,female,55,170,69,14,104,40.3,88
16048075,male,23,173,78,3,88,38.7,9
18058179,male,39,200,105,18,99,40.5,106
15493314,male,64,163,63,6,89,39,28
17045101,male,50,187,93,28,106,40.9,203
18293939,male,25,206,111,3,91,38.8,12
12128736,female,46,166,58,10,93,39.6,51
13567232,male,73,201,109,10,87,40,58
14643629,female,39,146,51,29,113,41.1,209
19724958,female,50,162,62,15,98,40,84
18046507,male,34,191,94,29,109,40.9,201
18546421,female,75,173,69,15,92,40,80
11074364,female,25,157,54,5,85,39.1,20
15384983,male,25,195,98,11,89,39.9,39
15455162,male,74,179,85,11,82,39.8,51
18626703,female,28,157,53,3,81,38.5,11
14306958,male,21,192,94,10,90,39.6,34
14409460,male,48,175,75,17,95,40.3,87
14643941,female,46,165,67,15,93,39.8,74
17419235,male,25,196,98,11,87,39.9,36
13700520,female,42,150,52,6,94,39.4,31
11098841,female,21,166,63,7,87,39.5,28
10498347,male,58,195,93,18,89,40.3,91
16483138,male,59,182,83,7,89,39.4,34
18427928,male,22,183,84,29,102,40.5,148
17932828,female,30,164,69,4,80,38.7,13
13993430,male,24,181,79,18,98,40.5,80
10300011,female,30,165,61,4,90,38.8,18
10137959,female,49,172,71,13,91,39.9,62
11831290,female,24,156,58,8,85,39.6,31
15084463,female,69,161,60,12,95,40.2,68
14913709,female,73,152,57,27,111,40.8,202
17178684,male,65,163,69,10,91,39.9,52
16335033,male,25,188,95,12,99,40,60
17278209,male,35,186,90,14,100,40,78
18366265,female,66,152,54,9,88,39.4,45
18150920,male,23,179,80,29,101,41,142
15527838,female,24,169,63,2,81,37.8,7
19131729,female,50,147,45,23,102,40.8,145
13200777,male,24,179,82,10,90,39.2,33
17622047,female,24,165,65,6,94,39.5,28
10987174,female,33,174,72,20,98,40.6,104
17268267,male,43,178,78,16,94,40.1,76
19311491,female,33,178,76,3,76,38.5,8
13413557,female,74,156,59,20,104,40.6,135
13840094,male,25,176,74,19,107,40.5,110
12174253,male,79,195,105,20,98,40.7,154
12143358,female,69,172,69,17,93,40.8,91
16037709,male,46,179,79,17,106,40.4,115
15993923,female,62,167,64,3,86,38.8,14
11353969,female,59,153,56,23,105,40.6,152
12123806,female,32,158,55,24,110,40.8,161
12595987,female,28,145,53,11,90,39.8,50
11027066,male,31,176,80,11,81,39.7,25
16180408,female,34,179,71,13,100,40.5,71
18855641,female,46,169,73,19,101,40.5,109
18130473,male,21,175,77,26,102,41,127
18217363,female,79,162,58,18,95,40.1,106
17097926,female,24,161,60,12,103,39.8,69
11576883,male,44,179,81,7,86,39.4,26
17012784,male,41,194,94,17,93,40.6,83
19114972,female,30,167,65,22,98,40.7,115
13523138,male,37,194,99,12,87,40,46
17218347,female,26,165,62,20,102,40.4,113
19470176,female,53,173,68,7,96,39.3,38
14367729,male,77,195,99,11,97,39.6,80
17890500,female,35,161,58,9,84,39.6,35
10756571,female,39,156,62,29,94,41,145
13185217,female,38,178,68,3,80,38.7,10
15767856,female,42,165,60,7,81,39.3,26
19701266,female,20,165,61,28,102,41,155
11494472,male,24,194,95,7,84,39.4,19
17416334,female,74,171,71,22,102,40.8,140
19984594,male,20,186,90,4,83,38.8,9
14612919,male,68,198,111,29,110,40.5,264
10677750,male,75,187,97,7,84,39.1,36
14218053,female,53,169,64,11,96,39.7,60
13532628,male,44,180,82,3,86,38.9,11
12746799,female,26,173,73,1,69,37.9,2
15349518,male,21,204,98,16,94,40.1,66
19312983,male,68,189,95,16,103,40.3,123
12219407,female,59,157,51,11,94,39.8,61
10426947,female,32,157,52,20,100,40.3,113
14996822,male,27,168,71,15,96,40.1,62
15509426,female,55,165,64,23,102,40.8,141
12847212,female,30,168,62,6,76,39.4,18
17433377,female,48,151,56,8,88,39.2,37
10115284,male,44,196,95,3,83,38.8,11
18991623,female,46,173,63,9,88,39.7,40
10478823,male,52,193,99,12,91,39.8,62
11480876,male,58,199,102,15,91,40.4,83
14922220,male,25,201,107,4,78,38.8,8
13265721,male,23,192,84,10,85,39.8,26
13314768,female,21,168,65,29,105,41.2,169
19872887,male,32,182,83,17,108,40.4,110
10295966,male,62,191,94,17,96,39.9,108
11304802,male,23,172,74,22,102,40.1,108
13327512,male,36,196,103,10,99,39.7,57
12735447,male,49,171,76,6,80,39.5,17
16545953,male,54,197,97,16,100,40.4,106
17220443,female,29,140,40,16,101,40,94
11141025,male,70,185,83,1,74,38.1,3
12629685,male,28,210,119,30,111,40.9,225
18143798,male,50,190,94,6,90,39.4,29
13195956,female,78,161,62,19,94,40.2,108
11984090,female,61,162,68,21,103,40.4,132
14822207,female,32,163,60,13,100,40,72
13932492,female,21,154,52,26,100,41,142
19577342,male,79,188,91,10,96,39.7,71
19781018,female,40,172,66,20,98,40.7,108
16005883,female,64,152,52,2,92,38.1,11
10288746,female,60,156,56,18,94,40.8,98
14098376,female,64,176,75,5,87,39.3,23
14336161,female,36,153,57,2,91,38.6,9
18909493,female,74,146,50,19,101,40.5,124
10656591,female,30,173,62,5,87,39.5,21
13462534,male,59,186,84,2,84,37.8,8
15819513,male,28,191,83,7,80,39.4,14
13567414,male,68,201,105,19,100,40.3,142
10774344,female,51,141,48,12,87,39.9,56
11349993,male,75,186,88,17,97,40.6,119
16053929,male,60,181,89,1,88,38.2,5
12876943,female,64,155,55,25,114,40.8,192
14022979,male,75,188,96,21,103,40.4,169
18658770,male,50,184,90,28,107,40.9,205
18051437,male,68,195,98,27,113,40.9,250
17691320,male,45,158,61,20,97,40.7,99
17927309,male,55,175,81,20,106,40.9,144
19518777,female,36,160,59,6,84,39.4,24
11339639,male,22,174,81,28,107,40.7,162
10799580,male,63,187,96,3,74,38.8,9
19236407,female,40,169,63,9,90,39.7,41
15428824,male,21,196,96,26,107,40.6,157
13224460,female,52,165,63,16,96,40.8,87
15278502,female,55,174,71,22,93,40.5,111
18102802,female,77,166,68,19,101,40.1,121
16727196,male,31,174,74,25,100,40.6,125
11956230,female,21,177,72,14,90,40.1,58
18354698,female,29,156,59,7,87,39.7,29
14730936,female,54,188,78,5,82,38.9,19
15640203,female,25,171,68,15,93,40.3,69
17345453,male,32,176,80,16,101,40.3,85
12751903,female,22,171,63,28,107,40.8,170
12195790,female,29,163,62,13,96,39.7,66
12267053,female,53,162,58,30,111,40.8,214
14942355,male,53,198,99,9,78,39.7,30
13236944,male,53,189,91,20,103,40.5,138
18973201,female,63,168,66,26,103,40.7,165
12405425,male,20,183,83,5,87,39.4,14
10655510,male,22,176,73,3,84,39.1,6
17278684,male,46,187,89,14,87,40.2,57
17945795,female,41,177,69,5,82,39.1,18
14847074,male,61,194,99,14,90,40.2,77
15707692,male,63,179,87,18,107,40.7,142
12214426,male,52,176,82,4,80,38.9,13
19074569,female,53,169,65,18,99,40.5,104
17454866,female,35,167,69,11,96,39.8,56
15408307,female,28,160,60,16,94,40,77
13478726,female,30,165,64,20,101,40.4,111
16695436,female,41,169,65,22,100,40.8,124
15205594,male,73,170,78,25,101,41.4,182
10888188,male,61,183,86,1,81,38.3,4
15876285,male,55,184,88,10,98,39.8,62
15816958,male,51,205,109,14,94,40.1,81
10774204,female,62,167,67,6,87,39.6,28
19387889,male,64,194,97,5,80,39.2,20
10108884,female,62,145,50,3,82,38.6,13
12890855,female,58,165,67,6,91,39.6,30
13066498,male,26,164,71,25,110,40.7,155
12589803,male,21,193,86,12,102,40.4,61
19370756,female,68,175,72,15,92,40.2,78
17292135,female,26,148,52,2,86,38,8
17860727,female,29,166,61,29,99,40.9,156
19246762,male,46,168,72,18,89,40.4,72
12801635,female,37,152,56,3,80,38.9,11
13033070,male,69,168,72,2,79,38.4,7
15095176,female,26,161,51,28,109,41,183
10783304,female,54,159,60,19,104,40.6,121
18819373,male,63,186,87,18,92,40.1,101
15067782,female,29,147,50,17,96,40.2,89
19453367,female,42,159,58,7,84,39.4,28
12849819,male,29,185,84,27,109,40.9,175
19162509,female,78,156,60,18,96,40.7,107
15846310,male,31,173,79,4,85,38.6,11
14270161,female,26,155,52,21,94,40.5,103
12257295,female,21,185,77,12,92,40.1,51
19452062,male,44,196,102,17,107,40.4,124
11562178,male,70,189,94,7,92,39.1,43
17914146,female,75,166,73,21,108,40.4,147
16174483,male,74,185,93,9,89,39.7,52
16933466,female,30,162,58,23,106,40.6,142
11349389,male,53,189,88,12,93,40.1,64
12339121,male,69,193,99,7,90,39.4,41
12643342,male,28,189,84,6,81,39.1,13
18472666,female,70,156,59,28,105,40.6,190
15673884,female,29,184,79,23,90,40.6,96
11857300,female,56,164,63,13,94,39.9,69
12170927,female,79,163,66,2,90,38.3,10
18795586,female,21,167,67,23,111,40.7,148
13912105,male,22,182,79,6,78,39.5,8
15025927,male,25,179,77,29,114,41.1,200
11382604,male,32,196,99,1,79,37.5,2
19007638,male,59,178,75,25,105,41.2,178
13342632,male,37,174,79,24,106,40.8,151
11255898,female,25,156,48,21,101,40.4,120
10493760,female,48,154,60,18,104,40.6,113
19430994,female,48,159,60,18,89,40.6,84
10014651,female,43,156,54,24,108,40.9,160
13373646,female,53,166,67,7,91,39.5,34
13474816,female,20,168,65,15,94,40.1,69
15453006,male,22,196,96,29,102,40.8,155
12613423,female,26,167,59,28,106,40.6,171
17687117,male,33,175,70,9,88,39.4,29
11132132,female,24,162,59,27,109,41,173
12116666,female,52,174,68,30,113,41,216
11667896,female,54,138,41,30,113,41.1,228
11263414,male,34,180,83,26,93,40.5,111
19351353,male,35,183,79,13,90,40,49
19393203,female,40,176,74,7,92,39.7,33
12605605,male,50,196,98,3,87,38.4,13
19509124,female,70,170,66,3,86,38.8,14
11030752,male,33,184,81,13,91,40,51
16440078,female,53,156,57,16,94,40.1,85
15008106,male,54,196,105,16,85,40.5,72
13721168,female,35,132,38,30,112,40.5,216
